"date","date1","survey_year","oslosp","oslobl","negot_sp","negot_bl","peacesp","peacebl","gender","age","educ","relig","incom","political_spectrum"
2011-05-17,203.5,2011,NA,NA,1,4,NA,NA,2,18,3,5,2,4
2011-05-17,203.5,2011,NA,NA,2,2,NA,NA,1,65,6,5,2,1
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,2,49,4,5,1,1
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,1,42,4,5,3,1
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,1,30,3,5,2,3
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,2,22,3,5,4,3
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,1,30,6,5,NA,4
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,1,24,5,5,3,1
2011-05-17,203.5,2011,NA,NA,2,2,NA,NA,2,23,6,5,2,4
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,1,30,6,5,1,3
2011-05-17,203.5,2011,NA,NA,1,2,NA,NA,2,24,6,5,3,2
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,2,26,5,5,NA,4
2011-05-17,203.5,2011,NA,NA,1,4,NA,NA,1,68,4,4,3,3
2011-05-17,203.5,2011,NA,NA,1,2,NA,NA,1,66,6,4,3,4
2011-05-17,203.5,2011,NA,NA,1,2,NA,NA,1,80,4,4,4,2
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,1,32,6,4,5,2
2011-05-17,203.5,2011,NA,NA,1,2,NA,NA,1,55,3,4,2,2
2011-05-17,203.5,2011,NA,NA,1,4,NA,NA,2,60,2,4,5,3
2011-05-17,203.5,2011,NA,NA,3,3,NA,NA,1,50,6,4,5,3
2011-05-17,203.5,2011,NA,NA,3,3,NA,NA,2,30,6,4,4,3
2011-05-17,203.5,2011,NA,NA,2,2,NA,NA,1,65,5,4,4,4
2011-05-17,203.5,2011,NA,NA,2,2,NA,NA,2,44,6,4,3,2
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,1,58,4,4,4,1
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,1,62,1,4,1,4
2011-05-17,203.5,2011,NA,NA,5,4,NA,NA,1,56,3,4,3,1
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,2,58,3,4,4,2
2011-05-17,203.5,2011,NA,NA,1,1,NA,NA,2,55,6,4,5,1
2011-05-17,203.5,2011,NA,NA,2,2,NA,NA,2,60,2,4,1,3
2011-05-17,203.5,2011,NA,NA,1,3,NA,NA,2,70,1,4,1,3
2011-05-17,203.5,2011,NA,NA,5,4,NA,NA,1,19,3,4,6,4
2011-05-17,203.5,2011,NA,NA,2,2,NA,NA,1,60,4,4,4,2
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,1,60,3,4,4,3
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,2,28,6,4,3,4
2011-05-17,203.5,2011,NA,NA,1,2,NA,NA,2,42,6,4,4,1
2011-05-17,203.5,2011,NA,NA,3,3,NA,NA,2,44,6,4,4,4
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,1,25,3,4,2,2
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,2,35,6,4,3,2
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,1,34,6,4,3,4
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,1,49,3,4,2,3
2011-05-17,203.5,2011,NA,NA,3,3,NA,NA,2,61,3,4,4,1
2011-05-17,203.5,2011,NA,NA,1,3,NA,NA,1,52,3,4,3,1
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,1,46,3,4,1,4
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,1,52,3,4,1,3
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,1,41,3,4,2,1
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,1,38,6,4,1,2
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,53,4,4,7,3
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,50,3,4,3,3
2011-05-17,203.5,2011,NA,NA,1,1,NA,NA,2,58,3,4,1,2
2011-05-17,203.5,2011,NA,NA,5,4,NA,NA,1,51,6,4,5,1
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,2,46,6,4,5,2
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,2,67,6,4,1,1
2011-05-17,203.5,2011,NA,NA,3,3,NA,NA,2,54,6,4,3,1
2011-05-17,203.5,2011,NA,NA,1,3,NA,NA,2,56,6,4,4,4
2011-05-17,203.5,2011,NA,NA,3,2,NA,NA,1,60,4,4,1,1
2011-05-17,203.5,2011,NA,NA,2,2,NA,NA,2,44,4,4,2,4
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,1,22,3,4,7,4
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,1,32,6,4,2,1
2011-05-17,203.5,2011,NA,NA,1,2,NA,NA,2,84,6,3,3,1
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,2,62,2,3,1,3
2011-05-17,203.5,2011,NA,NA,2,2,NA,NA,1,58,3,3,5,4
2011-05-17,203.5,2011,NA,NA,3,3,NA,NA,2,86,1,3,2,1
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,2,40,3,3,7,4
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,1,65,6,3,4,3
2011-05-17,203.5,2011,NA,NA,3,3,NA,NA,2,26,6,3,4,4
2011-05-17,203.5,2011,NA,NA,2,2,NA,NA,1,50,3,3,4,3
2011-05-17,203.5,2011,NA,NA,1,2,NA,NA,1,70,3,3,3,4
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,1,58,4,3,2,4
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,2,41,3,3,1,3
2011-05-17,203.5,2011,NA,NA,2,2,NA,NA,2,50,6,3,2,2
2011-05-17,203.5,2011,NA,NA,3,3,NA,NA,2,40,3,3,3,3
2011-05-17,203.5,2011,NA,NA,2,2,NA,NA,2,62,4,3,7,2
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,2,70,3,3,1,2
2011-05-17,203.5,2011,NA,NA,4,3,NA,NA,2,22,3,3,2,4
2011-05-17,203.5,2011,NA,NA,2,1,NA,NA,2,50,3,3,4,1
2011-05-17,203.5,2011,NA,NA,1,1,NA,NA,2,60,3,3,7,4
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,2,67,5,3,3,2
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,2,27,6,3,3,3
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,2,999,3,3,7,3
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,2,36,6,3,5,3
2011-05-17,203.5,2011,NA,NA,4,3,NA,NA,1,57,1,3,1,3
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,1,38,4,3,3,3
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,2,67,6,3,2,4
2011-05-17,203.5,2011,NA,NA,1,3,NA,NA,1,80,3,3,7,4
2011-05-17,203.5,2011,NA,NA,2,2,NA,NA,2,60,6,3,3,1
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,18,3,3,3,4
2011-05-17,203.5,2011,NA,NA,1,2,NA,NA,1,34,3,3,5,3
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,1,51,4,3,4,3
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,1,68,2,3,4,1
2011-05-17,203.5,2011,NA,NA,1,1,NA,NA,2,58,6,3,5,1
2011-05-17,203.5,2011,NA,NA,5,4,NA,NA,1,25,3,3,7,3
2011-05-17,203.5,2011,NA,NA,1,4,NA,NA,1,39,6,3,4,3
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,1,68,6,3,3,1
2011-05-17,203.5,2011,NA,NA,1,2,NA,NA,1,34,4,3,1,4
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,2,44,6,3,4,4
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,50,4,3,7,1
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,56,4,3,1,2
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,2,48,3,3,1,4
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,2,51,1,3,1,3
2011-05-17,203.5,2011,NA,NA,1,4,NA,NA,1,58,5,3,5,4
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,1,42,3,3,4,1
2011-05-17,203.5,2011,NA,NA,5,4,NA,NA,2,39,4,3,1,4
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,2,49,6,3,5,4
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,2,60,4,3,5,3
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,2,55,6,3,7,2
2011-05-17,203.5,2011,NA,NA,1,2,NA,NA,2,30,3,3,2,4
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,78,3,3,3,2
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,1,67,1,3,1,1
2011-05-17,203.5,2011,NA,NA,2,2,NA,NA,1,18,3,3,7,4
2011-05-17,203.5,2011,NA,NA,1,4,NA,NA,1,49,4,3,2,4
2011-05-17,203.5,2011,NA,NA,2,2,NA,NA,2,33,3,3,1,3
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,1,48,6,3,2,2
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,63,3,3,1,3
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,1,21,3,3,3,1
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,2,28,3,3,3,3
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,2,63,3,3,3,3
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,2,41,3,3,1,1
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,59,1,3,1,3
2011-05-17,203.5,2011,NA,NA,1,4,NA,NA,1,57,3,3,3,4
2011-05-17,203.5,2011,NA,NA,1,2,NA,NA,2,63,1,3,2,4
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,2,19,3,3,3,4
2011-05-17,203.5,2011,NA,NA,2,2,NA,NA,2,56,3,3,4,3
2011-05-17,203.5,2011,NA,NA,6,2,NA,NA,2,67,4,3,2,2
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,1,38,6,3,4,3
2011-05-17,203.5,2011,NA,NA,3,3,NA,NA,2,51,3,3,1,3
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,1,39,3,3,2,4
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,60,3,3,4,4
2011-05-17,203.5,2011,NA,NA,1,2,NA,NA,1,90,4,3,4,2
2011-05-17,203.5,2011,NA,NA,2,2,NA,NA,2,24,3,3,4,4
2011-05-17,203.5,2011,NA,NA,2,2,NA,NA,2,37,6,3,4,2
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,1,57,6,3,5,3
2011-05-17,203.5,2011,NA,NA,1,3,NA,NA,2,53,4,3,4,3
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,1,30,5,3,5,4
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,2,53,3,3,3,3
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,2,56,3,3,3,3
2011-05-17,203.5,2011,NA,NA,1,3,NA,NA,1,53,3,3,2,3
2011-05-17,203.5,2011,NA,NA,1,1,NA,NA,2,65,6,3,5,2
2011-05-17,203.5,2011,NA,NA,1,2,NA,NA,1,65,4,3,4,2
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,38,6,3,4,4
2011-05-17,203.5,2011,NA,NA,1,2,NA,NA,2,50,4,3,2,2
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,69,6,3,4,3
2011-05-17,203.5,2011,NA,NA,2,2,NA,NA,2,50,3,3,2,4
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,1,26,3,3,5,3
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,1,40,6,3,3,4
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,2,36,6,3,4,3
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,2,79,6,3,7,4
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,1,26,6,3,5,1
2011-05-17,203.5,2011,NA,NA,3,3,NA,NA,2,56,3,3,3,2
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,1,29,3,3,3,3
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,2,51,3,3,7,4
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,1,65,6,3,4,4
2011-05-17,203.5,2011,NA,NA,2,2,NA,NA,1,75,6,3,1,1
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,2,64,6,3,4,1
2011-05-17,203.5,2011,NA,NA,3,3,NA,NA,1,47,6,3,2,1
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,2,47,5,3,1,1
2011-05-17,203.5,2011,NA,NA,3,3,NA,NA,1,25,3,3,2,2
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,2,19,3,3,2,4
2011-05-17,203.5,2011,NA,NA,1,1,NA,NA,2,64,6,2,5,4
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,1,27,4,2,5,4
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,2,48,6,2,5,4
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,2,44,3,2,4,4
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,2,60,3,2,3,3
2011-05-17,203.5,2011,NA,NA,1,2,NA,NA,2,39,6,2,4,3
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,1,37,6,2,4,3
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,19,3,2,3,1
2011-05-17,203.5,2011,NA,NA,3,2,NA,NA,1,50,4,2,3,4
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,61,6,2,4,4
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,1,24,5,2,1,2
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,1,21,3,2,2,1
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,2,32,3,2,4,4
2011-05-17,203.5,2011,NA,NA,3,3,NA,NA,1,34,6,2,5,1
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,33,6,2,3,4
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,44,3,2,3,1
2011-05-17,203.5,2011,NA,NA,5,3,NA,NA,2,60,6,2,4,4
2011-05-17,203.5,2011,NA,NA,1,3,NA,NA,1,35,6,2,4,1
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,1,19,3,2,1,4
2011-05-17,203.5,2011,NA,NA,3,3,NA,NA,1,40,4,2,7,4
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,1,56,6,2,4,1
2011-05-17,203.5,2011,NA,NA,4,3,NA,NA,2,55,6,2,7,4
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,2,54,6,2,5,1
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,70,3,2,3,4
2011-05-17,203.5,2011,NA,NA,3,3,NA,NA,2,50,3,2,3,1
2011-05-17,203.5,2011,NA,NA,3,3,NA,NA,2,63,4,2,7,1
2011-05-17,203.5,2011,NA,NA,2,2,NA,NA,2,44,4,2,2,4
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,2,65,6,2,5,3
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,1,66,6,2,5,1
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,2,22,5,2,7,1
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,40,3,2,3,3
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,1,56,3,2,1,4
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,2,20,4,2,4,1
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,1,22,5,2,3,4
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,2,28,6,2,7,4
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,1,26,6,2,3,4
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,2,28,4,2,2,4
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,999,3,2,7,4
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,58,6,2,2,1
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,46,1,2,7,3
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,2,21,3,2,3,2
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,1,40,4,2,5,1
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,18,3,2,5,4
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,1,18,3,2,1,4
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,1,64,6,2,4,3
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,2,20,4,2,3,4
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,18,3,2,3,4
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,1,58,6,2,4,1
2011-05-17,203.5,2011,NA,NA,2,5,NA,NA,1,35,5,2,2,3
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,45,4,2,2,3
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,1,48,6,2,2,2
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,1,21,7,1,4,2
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,28,4,1,1,1
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,2,48,4,1,1,1
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,47,6,1,3,1
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,1,54,1,1,7,1
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,2,49,3,1,1,3
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,2,38,3,1,1,1
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,2,28,6,1,2,1
2011-05-17,203.5,2011,NA,NA,1,3,NA,NA,2,44,6,1,5,1
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,1,30,4,1,1,1
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,32,3,1,1,1
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,1,30,3,1,3,3
2011-05-17,203.5,2011,NA,NA,4,3,NA,NA,2,65,6,1,3,1
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,2,29,4,1,4,1
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,2,28,6,1,1,1
2011-05-17,203.5,2011,NA,NA,4,2,NA,NA,2,20,4,1,1,4
2011-05-17,203.5,2011,NA,NA,1,4,NA,NA,1,18,2,1,7,4
2011-05-17,203.5,2011,NA,NA,3,3,NA,NA,1,58,4,1,1,1
2011-05-17,203.5,2011,NA,NA,3,3,NA,NA,2,24,6,1,4,1
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,2,47,4,1,4,1
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,2,42,5,1,1,1
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,1,38,7,1,1,1
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,2,50,4,1,7,1
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,29,5,1,1,3
2011-05-17,203.5,2011,NA,NA,3,3,NA,NA,2,25,6,1,1,1
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,1,58,3,1,2,4
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,38,4,1,1,1
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,22,4,1,7,1
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,1,25,4,1,1,3
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,1,25,3,1,4,1
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,2,34,4,1,2,1
2011-05-17,203.5,2011,NA,NA,1,4,NA,NA,2,21,3,1,1,1
2011-05-17,203.5,2011,NA,NA,2,3,NA,NA,1,40,4,1,3,1
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,47,6,1,3,3
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,2,62,4,1,1,4
2011-05-17,203.5,2011,NA,NA,1,4,NA,NA,1,20,6,1,5,4
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,1,26,7,1,1,1
2011-05-17,203.5,2011,NA,NA,5,2,NA,NA,1,31,1,1,1,1
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,35,6,1,2,1
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,33,6,1,2,4
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,2,55,3,1,2,4
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,1,21,5,1,1,1
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,2,31,3,1,2,1
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,2,32,6,1,1,3
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,2,41,6,1,7,1
2011-05-17,203.5,2011,NA,NA,4,3,NA,NA,2,67,6,1,3,1
2011-05-17,203.5,2011,NA,NA,4,4,NA,NA,1,44,3,1,1,4
2011-05-17,203.5,2011,NA,NA,3,3,NA,NA,2,39,6,1,1,1
2011-05-17,203.5,2011,NA,NA,2,4,NA,NA,2,64,4,1,7,1
2011-05-17,203.5,2011,NA,NA,3,4,NA,NA,1,73,6,1,3,2
